"cellid","center_x","center_y","slice_id","sample_id","class_label","subclass","label"
8.20950841490182e+37,-2999.66594389156,1563.26641021094,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
8.21184635747199e+37,-5007.0694980421,-3762.25951896205,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
8.21209733931035e+37,NA,NA,"mouse1_slice102","mouse1_sample2","GABAergic","Vip","Vip_9"
8.21352353504113e+37,-5191.00336744006,-4722.86602236679,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
8.21572714424888e+37,-3610.57716537183,1607.00333346804,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
8.21872650102242e+37,4320.55044565524,2701.66834986706,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_4"
8.21916100454492e+37,-3163.58600655617,1393.90842660173,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
8.21948049906606e+37,1546.34309962703,-2320.54130077374,"mouse1_slice71","mouse1_sample2","Other","SMC","SMC"
8.21984231962249e+37,4793.30153992978,2437.57470966247,"mouse1_slice91","mouse1_sample2","Other","VLMC","VLMC"
8.22061322874913e+37,442.544080887119,-1731.16564950798,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.22140687050625e+37,-5030.30427232524,-4067.66211455254,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.22166768778052e+37,-5565.36745152506,-2752.35188668354,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
8.22331509867558e+37,1549.18048141798,-2379.80802448909,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
8.22651984547920e+37,3116.39330414807,2675.34176705954,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
8.2265833106023e+37,5726.19139787451,-2960.59682903628,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
8.22781601173133e+37,-3023.5682631898,3243.96256058533,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_3"
8.22995628427306e+37,-2713.52509794331,3218.83515511758,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_1"
8.23013774294499e+37,3451.36249648774,1898.48097402309,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
8.23031280860514e+37,1126.81156339901,-3536.18218265466,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
8.23545173947355e+37,-3232.9809085635,2258.37580597248,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
8.23570099735154e+37,-3854.0450615411,1932.15433281647,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.23943493518788e+37,-2497.60326927583,2865.11019658816,"mouse1_slice102","mouse1_sample2","GABAergic","Pvalb","Pvalb_7"
8.23981377916143e+37,4528.96275120657,3270.16472084484,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
8.24098906269703e+37,6369.57352716733,-2875.4502850982,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
8.24147327203804e+37,1779.7387207942,-3940.63724058818,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_2"
8.24219749082086e+37,3461.07834204856,1433.58634848851,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
8.2430636205824e+37,389.142903931674,-3121.92500331703,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
8.2433902084846e+37,NA,NA,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
8.24412926880169e+37,-1707.30978260611,1984.97854503253,"mouse1_slice102","mouse1_sample2","Other","SMC","SMC"
8.24747458929266e+37,5044.64320062632,-4155.34517484288,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
8.24858463942242e+37,1168.19382985155,-2820.86102189319,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
8.24992065907753e+37,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Endo","Endo"
8.2508337213612e+37,3563.58927402263,1513.42180927468,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
8.25146657308578e+37,1493.82329639884,-3123.95174155715,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
8.25155532748498e+37,-2552.48043688895,1381.9745022394,"mouse1_slice102","mouse1_sample2","Other","OPC","OPC"
8.25288806108012e+37,530.364809118692,-2342.89164836737,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
8.25547616223036e+37,681.390739351352,-2388.3596973387,"mouse1_slice71","mouse1_sample2","Other","Micro","Micro_1"
8.25643685412623e+37,2795.40921540567,1326.33992044116,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
8.26153124170271e+37,-4994.0482062389,-4146.76775981009,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
8.2626668781367e+37,-2830.52174260427,2013.08022451028,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.26382275234529e+37,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
8.26428228568388e+37,92.7407894073722,-2055.28077044522,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
8.26555563180203e+37,NA,NA,"mouse1_slice71","mouse1_sample2","Other","SMC","SMC"
8.26636202404427e+37,-3443.75368067914,1609.14312726861,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
8.26648119205438e+37,1702.13335542263,-3771.24653630073,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.27005297022588e+37,1871.51816820812,-2550.25607028976,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
8.27012340653884e+37,-4874.25904993083,-3787.7594437796,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
8.27022933036463e+37,6151.38267864863,-2807.35851241358,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
8.27028424426506e+37,1137.24525758937,-1889.53822593668,"mouse1_slice71","mouse1_sample2","GABAergic","Lamp5","Lamp5_4"
8.27107931231492e+37,4382.37871673957,2670.26362760387,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
8.27130667629764e+37,-5532.08460462097,-4356.34547209842,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_4"
8.27195942770828e+37,-4523.58501611422,-3784.26719092153,"mouse1_slice62","mouse1_sample2","GABAergic","Vip","Vip_1"
8.27224504827822e+37,NA,NA,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.27559444404059e+37,-2011.95873902707,1671.82421106381,"mouse1_slice102","mouse1_sample2","Other","VLMC","VLMC"
8.27771871426880e+37,-5802.0885160353,-3743.31239788271,"mouse1_slice62","mouse1_sample2","GABAergic","Pvalb","Pvalb_5"
8.2785501500887e+37,-3950.40494086752,1391.21553811039,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
8.28033868168089e+37,NA,NA,"mouse1_slice91","mouse1_sample2","Other","Oligo","Oligo_1"
8.28093249584728e+37,1649.82425875773,-3153.80410305245,"mouse1_slice71","mouse1_sample2","Other","Endo","Endo"
8.28354553000971e+37,-4013.05664561219,2040.17563713192,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
8.28469968198065e+37,4085.04318996277,2719.80298210699,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_3"
8.28569433348785e+37,-1424.80223204783,2377.62389954409,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
8.28576283269666e+37,2649.52183803644,2107.40581962805,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.28579162211113e+37,646.912041722195,-3600.20485276399,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
8.28627944936442e+37,NA,NA,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
8.28683281294978e+37,3818.4684280057,1706.48995107224,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
8.28730253320483e+37,1435.76802707905,-3752.75176058219,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
8.28734333740017e+37,684.23025616684,-3187.93719925715,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_2"
8.28737186581095e+37,5503.27413049597,-3539.77357888931,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
8.2891553088488e+37,-3509.4005866537,1912.05668916498,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
8.28997576301963e+37,-4535.28726045365,-4179.70236267688,"mouse1_slice62","mouse1_sample2","GABAergic","Lamp5","Lamp5_1"
8.29055025012086e+37,-2277.29348138767,3153.90259516466,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_6"
8.2922208818104e+37,1369.99455384776,-3695.52805542922,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
8.29390815305179e+37,-3173.27432929332,1986.13648692317,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_2"
8.29456247958010e+37,-3249.70531062036,2611.02610148384,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
8.2946018489506e+37,2480.37496707198,-3538.62685397856,"mouse1_slice71","mouse1_sample2","Other","PVM","PVM"
8.29829800744730e+37,-1981.86564063463,3175.78261629767,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
8.30070656913041e+37,1054.9779154607,-2564.028804013,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.30100743524189e+37,690.631510202685,-3246.76302259076,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
8.30743393449626e+37,-3729.83117941572,2500.84034638694,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
8.30767676273504e+37,-5546.2980425752,-3802.33930662825,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
8.30840314097492e+37,-2666.78018826283,3390.62004223238,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6b","L6b_1"
8.30897190779906e+37,-2779.95548256267,2023.66296198459,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_1"
8.31498980289339e+37,-2282.11044277233,3184.51291969616,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
8.31658848022193e+37,1417.53148045156,-2931.73422758404,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
8.31705201532863e+37,3303.31584174738,1752.52433981921,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
8.31770667842213e+37,-5224.08759507919,-3743.0188860405,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.31910617532696e+37,-5133.90957449242,-3696.62121715818,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
8.31927053974392e+37,278.983384659457,-2167.20245049342,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_1"
8.31974077036283e+37,-5410.55561364041,-3489.68578377076,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
8.32408587150672e+37,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Micro","Micro_1"
8.32435984998912e+37,-5579.52617161903,-2802.39385141797,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
8.32533976058035e+37,-2215.01957428194,3021.62991818668,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
8.32634310320166e+37,6163.38015061875,-3401.58387517517,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
8.32637807475463e+37,-1863.8450317257,1927.70681385402,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.32730186572663e+37,-5759.93287645194,-3995.05200861274,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_3"
8.32750540255348e+37,-4769.74481502194,-4211.67460264665,"mouse1_slice62","mouse1_sample2","GABAergic","Sst","Sst_1"
8.32762400727487e+37,901.371035516664,-3521.94442157258,"mouse1_slice71","mouse1_sample2","GABAergic","Sst","Sst_6"
8.32771281912598e+37,1644.41200334319,-2372.56888487913,"mouse1_slice71","mouse1_sample2","GABAergic","Sst","Sst_3"
8.33028064402379e+37,-2058.42553936324,2261.73405239194,"mouse1_slice102","mouse1_sample2","GABAergic","Vip","Vip_8"
8.33088415997221e+37,5909.76433433415,-3845.21807473611,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
8.3309223076823e+37,-4917.401287146,-4252.05490012669,"mouse1_slice62","mouse1_sample2","GABAergic","Sst","Sst_3"
8.33204326407481e+37,3883.5781872844,2449.00594749017,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
8.33604416872003e+37,-4117.22312702348,1942.245224047,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
8.33607938443103e+37,-2910.94381742386,1805.75453783979,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_1"
8.33903992891145e+37,-4204.08177482764,-4193.41673265509,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.33933249135819e+37,NA,NA,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_7"
8.33936961915268e+37,-4899.91650575115,-3158.94713915347,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.34280057120769e+37,-5815.72478319744,-3141.94359598486,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
8.34389715577125e+37,NA,NA,"mouse1_slice81","mouse1_sample2","GABAergic","Sst","Sst_6"
8.34479483508848e+37,-4560.00893860653,-3715.13119106367,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.34542585024089e+37,5354.73619428769,-2425.06331709879,"mouse1_slice81","mouse1_sample2","Other","VLMC","VLMC"
8.34694271406283e+37,4777.17221357871,-3828.06284382561,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
8.34854774880513e+37,-4408.52168826754,-3405.50577122474,"mouse1_slice62","mouse1_sample2","GABAergic","Lamp5","Lamp5_5"
8.35220244813188e+37,-2392.84617454435,2355.20745218183,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.35292032101005e+37,5161.33842714634,-2966.85954102467,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
8.35359809182648e+37,2203.77810364549,-3525.79343244735,"mouse1_slice71","mouse1_sample2","Other","Endo","Endo"
8.35504527395736e+37,2416.48552131842,1777.16041039072,"mouse1_slice91","mouse1_sample2","GABAergic","Vip","Vip_1"
8.36049842355292e+37,5034.24637172236,-2654.10643831652,"mouse1_slice81","mouse1_sample2","Other","VLMC","VLMC"
8.36149987753012e+37,-4681.97308622853,-4836.57016432185,"mouse1_slice62","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
8.36323095958544e+37,4468.25606883907,3329.43918359728,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
8.3640637527719e+37,-4348.13959948242,1698.42009692395,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
8.36507989314189e+37,-4537.70276575036,-4220.39081513792,"mouse1_slice62","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
8.36620814166808e+37,356.953104359626,-1712.72368204434,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.3676636279647e+37,944.479021162293,-2720.46128777875,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
8.36836570377013e+37,3503.83912044251,2943.60081312238,"mouse1_slice91","mouse1_sample2","Other","OPC","OPC"
8.36837888038844e+37,-4256.54310314528,-4291.77430095654,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
8.36986559252982e+37,1863.83021383051,-3251.29175765818,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
8.37028785953874e+37,-2014.47215199906,1935.62939757258,"mouse1_slice102","mouse1_sample2","GABAergic","Vip","Vip_1"
8.37170991224507e+37,2351.44850034429,1816.38335831353,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
8.37187951001401e+37,520.116123722993,-2165.49901397736,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
8.37466430074537e+37,2807.00790399762,1667.20730008287,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
8.37657687602324e+37,3230.97306684932,1657.98391611218,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
8.37699580756726e+37,1675.68239046848,-3347.0778548891,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.37718373312782e+37,4437.39077304734,-3901.72480976672,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.38317318946337e+37,2424.9235302826,-3907.00813437644,"mouse1_slice71","mouse1_sample2","Other","VLMC","VLMC"
8.3849930622663e+37,-2474.92265523754,3428.68711193042,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6b","L6b_2"
8.38773085838681e+37,1730.98561141909,-3789.51650269595,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
8.38840846211299e+37,-5441.84848078028,-2935.4758693364,"mouse1_slice62","mouse1_sample2","GABAergic","Vip","Vip_2"
8.39150967723285e+37,6064.01374681346,-2690.60022781128,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
8.39185544041064e+37,-4925.36261748901,-4740.68574480003,"mouse1_slice62","mouse1_sample2","Other","Peri","Peri"
8.39210289858784e+37,2828.9101979251,2099.5025330926,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
8.3927882172382e+37,4829.46640657749,-3754.1155670411,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_2"
8.39386253869196e+37,880.596709864438,-3334.68833194432,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_4"
8.39441275296801e+37,-4044.18280754458,2062.87008645392,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
8.39554476630197e+37,6069.77915473968,-3921.35966805492,"mouse1_slice81","mouse1_sample2","Other","Micro","Micro_1"
8.39554495221348e+37,3660.80869154806,3541.80694440878,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
8.39560859542018e+37,351.199278717299,-1549.86830598899,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
8.39700822047634e+37,759.577302970417,-3388.63341633424,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
8.39776365011252e+37,3546.96054630017,3225.29609133756,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
8.39962759097973e+37,693.271818177582,-3531.93213039524,"mouse1_slice71","mouse1_sample2","Other","Micro","Micro_1"
8.39966141669612e+37,-2477.83813117648,3315.15169373111,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_3"
8.3997927832159e+37,-5176.58578647677,-3962.5587000963,"mouse1_slice62","mouse1_sample2","Other","SMC","SMC"
8.40068384297107e+37,-3620.78010273509,2403.67326849828,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_4"
8.40131297969345e+37,-1696.25137564765,2064.92193213137,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_1"
8.40234344994597e+37,580.569564880587,-2948.28943457,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
8.40256609520615e+37,1092.84494931361,-3695.9803144566,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_8"
8.4029935227248e+37,2755.8399778048,2153.36315074412,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
8.40739329208686e+37,-1987.7589528086,3157.3217357723,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
8.40766220126888e+37,-3103.18962804888,1582.6415826459,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
8.4087868280066e+37,-4495.44817844273,-3846.20020705973,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
8.40888295766485e+37,5033.92716268799,-2780.47554246248,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
8.40989946561842e+37,-2450.55802173114,2506.7246349357,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
8.41175584009336e+37,1831.48275702188,-2394.45075009773,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
8.41209811931473e+37,-5588.14824939922,-3966.6441189056,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
8.41415639484411e+37,-2136.15650197502,2907.2482562,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
8.4160259542851e+37,-1758.18099742896,3179.2910626049,"mouse1_slice102","mouse1_sample2","Other","Micro","Micro_1"
8.42166043882605e+37,5512.17732429549,-4172.78447014519,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
8.42213082889346e+37,6078.40764632413,-4374.57674843914,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
